,mlod.name,sample.name,site,community,type,samplings,period,season,year,ssnyear,EC,Be,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Ag,Cd,Sn,Sb,Ba,Pb,pollution_index,pollution_index_selected_analytes,pli_contaminants
448,IW.1.1.DM,H208IWA11-20180116,H208,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,56.08,0.090198738,0.416521987,2.577748398,0.559752428,1.912682904,0.206226952,1.619139034,2.739039873,16.0380746,1.401428292,4.431639051,0.518023314,3.86067707,0.035051888,3.520776666,0.189887138,0.655694446,2.621325437,0.52174321,0.952538794,1.142407614,1.434281819
449,IW.2.1.DM,T172IWA21-20181218,T172,Tucson,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,20.11,0.07184859,0.48073742,0.302614978,0.264281328,0.113810308,1.125836947,0.342844426,0.501469641,0.591509198,8.860069165,0.390199059,0.018288555,2.254583072,0.092536986,0.7393631,1.961205714,0.366647403,1.042884929,0.521496289,0.435334829,0.408500522,0.494088182
450,"IW.3.4,5,6.DM",T014IWA32-20200225,T014,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,36.12,1.825520218,0.607021265,1.362364277,1.218480397,0.243767747,0.629823705,0.968041344,1.235208016,1.68369059,8.487865346,1.950069336,0.182885548,10.19755202,0.389465428,1.80094768,1.695121826,1.98100183,3.62855618,0.520508607,1.257787056,1.121481507,1.393710743
451,IW.1.2.DM,T133IWA12-20180227,T133,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,37.25,0.213628591,1.177347996,0.597918254,0.490927,0.172254974,0.541980506,0.826268699,0.912628581,3.219370297,21.53927317,0.731692682,0.046224322,3.204419212,0.2410791,0.783020731,0.45634317,1.279929286,2.49282181,0.520014766,0.761051012,0.753050332,0.999970243
452,IW.1.3.DM,G405IWA13-20180717,G405,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.288672481,1.183984242,1.845085901,1.124079356,1.621807536,0.374958094,1.670770178,1.764088253,4.787644458,1.714564983,1.877844546,0.090082563,1.833433169,1.425053999,2.201752896,0.29334353,0.557311679,5.816089026,0.515817116,1.088142091,1.107706708,1.535548445
453,"IW.3.4,5,6.DM",G407IWA32-20200225,G407,Globe/Miami,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,25.09,1.497956378,1.09439493,1.078103165,0.176742037,0.32876011,0.454618639,1.094137207,0.86242391,1.861089916,0.89652572,0.759286256,0.182885548,0.858655142,1.40713859,2.143730497,0.52519005,0.950842746,1.229326608,0.515323275,0.777415004,0.710469726,0.837050082
454,IW.3.2.DM,G414IWA31-20191210,G414,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,24.3,1.168566653,0.476053011,1.044529018,0.761862146,1.918358521,0.797568115,4.31963529,1.795826838,3.029681258,190.5521725,1.833398521,0.125733814,1.026297336,0.272625799,1.871081552,1.261572556,0.617752255,1.59478201,0.505693372,1.331403251,1.521341789,2.023751263
455,IW.2.6.DM,H213IWA24-20190924,H213,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,85.71,0.690184679,0.324980838,4.648154131,0.943802478,0.23482865,1.77202596,1.935741889,3.915387241,21.30394917,4.599144579,12.18376653,0.342910402,13.16195667,0.331045613,6.979587664,1.295065632,2.429062879,13.54487655,0.50100188,2.048258474,1.969017206,2.330330594
456,IW.2.1.DM,H208IWA21-20181211,H208,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,64.15,0.067247359,0.283016345,3.578257979,0.164702785,0.639925808,0.174627467,0.942822172,1.887580201,10.95921739,1.057544329,2.887139691,0.050384968,2.176486342,0.095399556,2.21020276,0.082495309,0.727765542,5.058437582,0.500261119,0.647900025,0.676661307,0.969172907
457,IW.3.2.DM,T156IWA31-20191210,T156,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,46.96,1.168566653,0.531875545,3.113442566,1.361953345,0.32180748,1.103695648,1.211713079,3.384487276,7.066584593,4.548168838,4.209408927,0.125733814,15.07144215,0.272625799,1.851365202,0.409359826,1.047509534,4.033379746,0.498038833,1.37559705,1.377626136,1.74743321
458,IW.2.3.DM,T156IWA22-20190226,T156,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,NA,0.337058444,0.47175897,2.638181863,1.071264677,0.293571285,0.883004651,1.1917763,2.20612018,4.042246688,3.441267047,2.209337813,0.032004971,12.82667228,0.214205985,1.309447258,0.273526793,0.598495163,2.638409734,0.496310389,0.926059379,0.870290054,1.173533851
459,IW.1.1.DM,T146IWA11-20180109,T146,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,64.27,0.336875855,1.112547012,2.153968054,1.045273201,0.193822318,0.568694465,1.409717663,11.51245033,21.29593414,43.36174489,1.316157908,0.461328794,8.230822857,0.035051888,6.199383554,0.473833999,1.724558379,8.174464844,0.49235966,1.565253906,1.974968038,2.524215842
460,IW.3.3.DM,T035IWA31-20191217,T035,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,19.8,0.52001216,0.337082226,1.044529018,0.116441813,0.168991494,0.976383175,0.618551326,0.853767933,0.905431198,42.51214922,2.037109468,0.089156704,5.671212769,0.33221401,4.467161434,0.624738917,1.220251368,2.03377417,0.491618898,0.8773964,0.830760089,1.002810757
461,IW.3.2.DM,D312IWA31-20191210,D312,Dewey-Humboldt,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,4.953,1.168566653,0.390562556,1.044529018,0.311897713,0.210707278,0.535482515,0.67904326,1.278199372,2.834648867,51.63923417,1.833398521,0.125733814,0.447727324,0.272625799,0.396298622,9.610652287,0.763801091,0.478360323,0.486186645,0.844795488,0.809260503,0.995186888
462,IW.2.5.DM,T121IWA23-20190730,T121,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,56.41,0.400416667,0.603898326,3.670027314,1.635591604,0.05986357,0.409132708,1.567167091,1.499503868,3.542643164,0.833412899,3.559385815,0.407949075,24.27949634,0.192785387,0.704155333,2.051450948,1.2948011,4.326783981,0.483470518,1.104059908,0.832131804,0.947035217
463,"IW.3.4,5,6.DM",G403IWA32-20200218,G403,Globe/Miami,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,9.087,0.730354158,0.493814727,0.470038058,15.05426292,0.738255872,0.264492263,10.05358904,0.88579505,4.183845547,40.80486648,1.665614777,0.182885548,1.53781047,0.389465428,2.662833808,0.279108973,1.470402898,1.085595672,0.483717439,1.258832603,1.383898631,1.933490828
464,IW.1.7.DM,H203IWA14-20180925,H203,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.148937472,0.369092351,0.772951473,0.577010768,2.554027616,0.156072095,1.345988132,1.741582711,6.1982897,1.437030396,3.620499099,0.028575867,3.897476576,0.135222396,1.760388333,0.663907209,0.661605039,4.47162911,0.476556742,0.810199185,0.820280705,1.294246713
465,"IW.3.4,5,6.DM",H208IWA32-20200218,H208,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,59.87,0.730354158,0.439553662,2.524775855,1.12449522,0.42921853,0.675068969,1.367628909,2.174670128,11.48019433,2.511566638,3.518643626,0.182885548,8.799170784,0.389465428,4.37421293,0.279108973,1.434748679,7.576514439,0.476803662,1.353832206,1.381382315,1.771796806
466,IW.2.3.DM,H209IWA22-20190226,H209,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,31.03,2.629274968,0.094215165,1.360872092,0.728593056,0.029910501,1.098160323,0.828143097,0.355760683,0.232115263,0.732594212,2.887139691,0.064249979,0.583067729,2.297846023,1.805172612,0.799926315,0.304681513,0.103359998,0.474828298,0.503394676,0.396025785,0.425853844
467,IW.3.3.DM,T198IWA31-20191217,T198,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,17.51,0.328659371,0.154956329,1.044529018,0.116441813,0.009481118,0.584819107,0.133508254,0.373361171,0.283999222,0.298167624,2.037109468,0.089156704,0.66607106,0.105155665,0.185897008,0.609015778,0.808607196,0.059720761,0.474087536,0.253618106,0.202993828,0.19869687
468,IW.1.3.DM,G404IWA13-20180626,G404,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,22.77,0.619888091,0.447361009,0.365585156,0.665589719,4.03394473,0.397821392,4.360531245,2.776837642,6.363933648,17.51785365,1.086334922,0.065553038,2.006799731,1.43225911,12.30300198,0.270456594,1.38841726,7.309108047,0.465198395,1.382409007,1.539632901,2.319890533
469,IW.1.7.DM,G402IWA14-20180911,G402,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,45.59,0.339614683,0.559396445,0.709160594,0.634815811,3.537328249,0.564362471,4.31963529,2.67296591,7.189481716,11.32794231,1.723579801,0.028575867,3.179477324,0.029209907,2.261465268,35.8468957,0.548159794,5.749237428,0.462482268,1.2647964,1.234843613,1.867316757
470,IW.1.3.DM,T119IWA12-20180306,T119,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,47.71,0.090910834,0.403249496,1.657070678,1.533289155,0.22475443,0.248608287,0.899881419,2.035020355,2.315809272,14.84769582,1.336529003,0.024335208,5.483126404,1.587655815,1.27677445,0.487045157,0.744734663,2.005919338,0.457543856,0.843531374,0.692203813,1.030017615
471,IW.2.3.DM,T102IWA22-20190226,T102,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,14.88,0.268405153,0.77936846,0.909486338,0.33580987,1.088867107,1.42546649,1.303388179,1.092384384,0.900355012,3.357116618,0.518536955,0.032004971,5.066065335,0.214205985,0.661342689,0.474020072,0.49668044,0.931836996,0.457296936,0.670983323,0.61183831,0.740860713
472,IW.2.1.DM,T160IWA21-20181218,T160,Tucson,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,NA,0.12315597,0.289847774,0.53166527,0.1908814,0.248875802,0.152221434,0.425829136,1.0473733,3.160593411,2.054403252,0.732433449,0.018288555,6.084185003,0.075731552,0.542199607,0.360050575,0.457784927,1.59143943,0.453840047,0.438614727,0.409855722,0.594982715
473,IW.1.1.DM,T138IWA11-20180109,T138,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,63.84,0.011503078,0.155112476,0.22449913,0.957941841,1.79065714,0.149790705,3.09957262,1.179232694,1.928416166,617.6155976,1.842102534,0.310333914,7.192259019,0.0774452,3.177148864,1.327628346,0.607837713,6.324903966,0.453099286,1.002485531,1.097497047,1.475375914
474,"IW.3.4,5,6.DM",H213IWA32-20200218,H213,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,62.98,0.730354158,0.529533341,1.619019978,0.890364003,0.133362809,0.580005781,1.033645273,1.99779965,13.994242,3.589339435,5.950211563,0.182885548,8.582462582,0.389465428,4.58545953,1.151789693,1.923802547,8.542148633,0.452605444,1.404956914,1.354315699,1.754889363
475,IW.1.2.DM,T194IWA12-20180220,T194,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,38,0.05495915,1.271621717,0.697521556,0.724018557,0.167146918,0.622122383,0.728800005,1.175193237,6.484159095,28.31985578,1.557277592,0.124476476,4.755313951,0.090550712,1.918964114,2.020748961,1.517115646,7.758499345,0.450383159,0.999494042,1.030396317,1.307290391
476,IW.1.1.DM,T146IWA12-20180227,T146,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,51.82,0.081489265,0.570521915,1.313122194,0.846074528,0.483562562,0.448120649,1.178314715,3.534524223,8.693635639,21.32080571,0.795583843,0.402462508,4.698070275,0.035051888,2.954635778,0.482579413,0.998890143,4.798459145,0.449148556,1.017808578,1.205755898,1.457670115
477,IW.3.2.DM,D321IWA31-20191210,D321,Dewey-Humboldt,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,28.22,1.168566653,0.592577672,1.044529018,0.651242424,0.342665372,1.474803081,2.394117389,1.378031648,0.675399843,2.065731194,1.833398521,0.125733814,0.723723619,0.272625799,0.280563651,1.036424651,0.538054588,0.83973035,0.447667033,0.735675959,0.70512694,0.771272913
478,IW.2.6.DM,D308IWA24-20190910,D308,Dewey-Humboldt,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,221.6,0.698035986,0.660696778,6.646188924,2.4951817,0.511940647,0.683492289,2.203269598,4.691539907,2.826633837,2.526940274,25.38979164,0.342910402,2.359666106,0.609123929,0.309828347,0.508257439,0.710224429,3.493367393,0.442728621,1.375563804,1.363485827,1.645936516
479,IW.2.3.DM,T172IWA22-20190226,T172,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,14.47,0.032865937,0.348207697,0.328280549,0.409625662,0.064872301,1.727743361,0.10053589,0.550808714,0.357203161,8.520230896,0.518536955,0.102815969,4.105189344,0.214205985,1.10242559,0.773410963,0.2871404,0.717911883,0.436802526,0.429154466,0.428125435,0.429346176
480,IW.1.1.DM,G402IWA11-20171219,G402,Globe/Miami,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,132.5,1.280676016,2.648642624,0.830400569,1.49024727,7.118642529,0.486145924,4.530931059,15.07582781,39.35379624,14.9852494,3.877915659,0.562030148,19.25023051,0.09440642,11.7903769,0.610690432,2.444316021,7.970196072,0.436061765,2.68554306,3.543561243,5.018373715
481,"IW.3.4,5,6.DM",D321IWA32-20200218,D321,Dewey-Humboldt,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,25.84,0.730354158,0.72959662,1.536949841,0.698235012,0.270585037,0.79853078,1.017457291,1.1899084,0.346516454,0.43426476,0.759286256,0.182885548,0.280698455,0.389465428,0.535158053,0.279108973,2.634980298,2.303037551,0.434827162,0.625576343,0.590921787,0.639657035
482,"IW.3.4,5,6.DM",T035IWA32-20200218,T035,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,30.75,0.730354158,0.488349583,1.285516784,0.563079337,0.364942168,0.346800137,0.916410201,1.268100731,1.187827414,86.09236157,2.744542028,0.182885548,5.671212769,0.389465428,5.630426045,0.279108973,1.61492642,3.100799954,0.430135671,1.151430624,1.213878679,1.615717608
483,IW.1.2.DM,G415IWA12-20180227,G415,Globe/Miami,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,32,0.147787164,1.002463413,0.631044745,0.497164954,0.492501659,1.421856495,1.021887686,1.579715928,3.513254722,33.69253699,1.274674951,0.029776053,0.709821584,0.127588874,9.832825074,0.157789606,0.798692653,1.75448305,0.428901068,0.813779304,1.079662221,1.459431193
484,IW.3.2.DM,T025IWA31-20191210,T025,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,24.81,1.168566653,0.426866722,1.044529018,2.457753975,0.194815551,0.860141353,0.737319996,0.742682886,1.489192534,4.549787116,1.833398521,0.125733814,5.699834607,0.272625799,0.9506097,0.409359826,0.978298401,1.96060881,0.428901068,0.881632535,0.880250598,1.052812278
485,"IW.3.4,5,6.DM",T199IWA32-20200218,T199,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,36.24,0.730354158,0.664014901,2.980638162,0.557049315,0.249017693,0.67891963,0.99053412,2.508213801,1.308587196,7.16006868,2.620463542,0.182885548,8.181756849,0.389465428,1.250579872,0.279108973,1.275925337,1.910098714,0.42593802,1.029999387,0.951414864,1.139727515
486,IW.1.1.DM,T104IWA12-20180227,T104,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,69.15,0.41757999,1.973307069,0.518459439,1.760142758,0.230004376,1.584306247,1.317531363,5.208013242,13.16869393,3.832081056,0.929662684,0.412063999,5.102864842,0.053220451,1.353949875,0.50974602,0.660842381,1.163589203,0.420505767,1.04244266,1.315264726,1.437103175
487,IW.3.2.DM,T122IWA31-20191210,T122,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,31.5,1.168566653,0.512161993,3.065692668,1.732695759,0.326773644,1.493575052,0.815533511,1.065839386,3.735003879,8.220849563,4.505715759,0.230664397,2.472109041,0.272625799,0.592053804,1.337862342,0.532143995,1.061826215,0.420011926,1.093376231,1.123525341,1.264304819
488,IW.2.3.DM,T166IWA22-20190226,T166,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,31.45,0.600533706,0.448727295,0.51167,0.703017444,0.161755082,0.536685847,0.726244008,1.234053886,1.442705361,1.418420205,0.518536955,0.076400438,9.809112784,0.214205985,0.604165276,1.11643589,0.462551534,2.04045933,0.419024244,0.657092756,0.580494883,0.703008032
489,IW.2.3.DM,G412IWA22-20190226,G412,Globe/Miami,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,3.621,0.600716295,0.420620844,0.328280549,0.022872499,0.236815116,0.971810516,0.818430308,0.562350017,1.901432232,2.547168743,0.518536955,0.101970123,1.10970955,1.791346234,2.428209251,750.7100997,0.415457458,5.830944936,0.418530403,0.916068313,0.593557339,0.666103698
490,IW.2.3.DM,T160IWA22-20190226,T160,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,18.26,0.38380111,0.382755209,0.50786493,0.285490373,0.115257591,0.599259085,0.497737857,1.210682746,3.035024611,3.410519775,0.518536955,0.052259545,10.81496595,0.214205985,0.853999588,0.162534458,0.555214372,1.149847486,0.417048879,0.56769306,0.548096979,0.673169122
491,IW.2.6.DM,D317IWA24-20190910,D317,Dewey-Humboldt,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,49.72,0.292141663,0.417693089,3.825214483,0.971041545,0.298253669,1.462288433,1.174906719,4.3453008,4.953288406,2.009900622,2.290822192,0.342910402,0.962511525,0.331045613,0.961031199,0.782807632,1.068863933,3.488167824,0.402974405,1.056524295,1.068710283,1.151756199
492,IW.2.6.DM,T034IWA24-20190917,T034,Tucson,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,43.23,0.292141663,0.309561327,0.820701371,0.827568597,1.807683991,0.872656,3.574988102,1.677817009,9.396286583,343.9648769,1.166522958,0.342910402,5.777522453,0.331045613,0.309828347,0.762711786,0.797548668,3.518622441,0.397295232,1.366769906,1.43650831,1.712157958
493,IW.2.2.DM,G420IWA21-20181218,G420,Globe/Miami,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,NA,0.076687187,0.446970642,1.4742781,0.647291719,0.272145832,2.004990938,1.906773921,2.168899476,2.181691107,0.460319027,1.196894408,0.665474786,1.795407013,0.311182877,0.748939612,0.223287178,0.468462127,6.020357797,0.39655447,0.765064454,0.776889045,0.722833796
494,IW.2.3.DM,T154IWA22-20190226,T154,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,48.81,0.332858907,0.346060676,1.481739021,0.498204613,0.041432004,0.547034498,0.909423808,1.447856535,2.181156772,4.384722813,1.42838412,0.032004971,12.11521516,0.214205985,1.04045992,3.102761411,1.093459624,6.098351328,0.388406091,0.821900293,0.620683396,0.822084234
495,IW.1.7.DM,G413IWA14-20180911,G413,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,64.06,0.326468309,0.575987059,1.226575504,0.776001509,7.812486698,0.759061507,4.449139149,2.969000347,6.436068916,13.62589632,1.250044446,0.028575867,3.369199222,0.123265808,2.511581243,0.186723903,0.453208985,4.367637736,0.384702282,1.103658573,1.311507952,1.951782527
496,IW.2.6.DM,G412IWA24-20190917,G412,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,34.15,0.292141663,1.113522931,3.537222911,1.492742452,0.555784787,0.984806496,0.716190419,1.578273265,3.139219999,1.12713026,2.26859918,0.342910402,2.436536185,0.331045613,0.813721903,4.422946851,1.015477935,11.0750814,0.382479996,1.208489846,1.112102625,1.251398438
497,IW.2.3.DM,D307IWA22-20190226,D307,Dewey-Humboldt,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,8.027,0.208333524,0.281845243,0.828908385,1.546804722,0.030052392,1.434130476,0.10053589,0.605629906,1.002680226,1.693527376,1.321713661,0.13910732,0.420741019,0.601724086,0.847803021,0.217518926,0.257968766,0.116581759,0.380257711,0.403823006,0.446234905,0.446159104
498,IW.2.2.DM,T156IWA21-20181204,T156,Tucson,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,62.6,0.076687187,0.389781822,1.034083728,0.54852411,0.133703346,2.064916846,1.069258834,1.780823143,3.232728679,2.628891755,0.835400073,0.378915994,12.04570499,0.260162906,0.838226509,2.416153339,0.687344716,3.530878567,0.378776187,0.901661525,0.751331663,0.729360782
499,IW.2.3.DM,T150IWA22-20190226,T150,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,26.59,0.223123195,0.327713409,0.328280549,0.040089253,0.054514301,1.739776676,0.490410665,1.170288183,3.689585377,239.9905493,0.518536955,0.107068058,2.509726314,0.693443194,1.363526387,0.464623403,0.30677882,1.216699084,0.37581314,0.662309801,0.701553916,0.766340613
500,"IW.3.4,5,6.DM",T192IWA32-20200303,T192,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,24.95,0.730354158,0.464537174,1.313868286,0.588239086,0.263348625,0.533316519,0.974857337,0.375092366,2.053450631,3.238173224,1.413383587,0.182885548,8.410731554,0.571735248,1.90657098,0.279108973,2.861870786,2.783254863,0.374331617,0.912784167,0.774194137,0.913134829
501,IW.2.6.DM,G422IWA24-20190917,G422,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,72.78,0.547948207,0.700904618,2.103233787,0.602794312,0.216241005,1.311390664,2.191341611,4.215461134,3.759048969,1.14007648,2.033405632,0.342910402,2.431629584,0.331045613,1.861505039,0.817138035,0.933682961,4.928448363,0.369887046,1.115243019,1.082611258,1.181119011
502,IW.1.2.DM,T143IWA11-20180109,T143,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,78.74,0.085323624,1.132065381,1.23552861,0.761654214,2.224841835,0.516710544,2.840564903,4.079850817,7.194825069,21.50690762,2.072295904,0.125962421,5.626235595,0.056647746,3.334879658,0.437735905,1.645623368,9.77147524,0.368899364,1.294561222,1.482814467,2.042011606
503,IW.2.6.DM,D325IWA24-20190910,D325,Dewey-Humboldt,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,228.7,1.639097319,3.870492501,4.772751521,4.004766629,0.322942603,4.368093328,5.75951372,30.81528057,2.634005955,4.720515389,3.481605272,0.342910402,0.836166555,0.331045613,5.247365544,4.005213756,0.939784218,28.28193993,0.366923999,2.454028866,2.869115572,3.349831081
504,IW.1.1.DM,T193IWA11-20171219,T193,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,35.09,0.028301224,0.384121495,0.864720809,0.772050804,0.086936262,0.246201624,0.798834329,2.405784732,2.372181648,15.05807189,1.082260703,0.449555537,4.886156639,0.068935381,3.12644968,1.991907701,1.739811521,5.894082557,0.365936317,0.845082972,0.794972034,0.93140024
505,IW.1.1.DM,D309IWA12-20180220,D309,Dewey-Humboldt,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,32.59,0.029195907,0.675921106,0.509730161,0.455578592,0.729316775,0.242832296,1.231820257,0.914936842,0.401552992,7.020896817,0.749285901,0.242551957,0.484935713,0.056745113,0.355739274,0.28878475,0.419080079,1.11085072,0.36297327,0.446684491,0.494980487,0.563464693
506,IW.2.3.DM,T132IWA22-20190226,T132,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,29.31,0.207237992,0.484250726,0.328280549,0.237666057,0.702499485,1.366021914,5.064282478,1.034677866,1.099127751,218.8720282,0.518536955,0.23043579,3.579774174,0.518962682,1.135380059,1.626274947,0.388001802,2.066457174,0.356306414,1.005463221,0.9575629,1.055307097
507,IW.2.3.DM,G414IWA22-20190226,G414,Globe/Miami,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,8.956,0.457932057,0.332593002,0.328280549,0.178488664,0.653547289,0.876506661,1.45794081,0.860981247,2.292832854,130.5949921,0.518536955,0.149851846,0.638675872,2.642522926,1.310010582,0.395404378,0.466936813,0.57863772,0.355812572,0.794191378,0.826622558,0.960320253
508,IW.2.1.DM,H213IWA21-20181211,H213,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,54.65,0.13319834,0.291409244,0.88262702,0.217912535,0.176653577,0.284467566,0.645133697,2.098497524,18.55212227,6.808902468,2.52601574,0.033833826,2.279116076,0.066442802,14.44926744,0.672187442,0.563031608,6.19120077,0.351368002,0.784251643,0.912170582,1.368188397
509,IW.2.3.DM,T122IWA22-20190226,T122,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,12.81,0.25507619,1.373507601,0.328280549,0.107188847,0.062928403,1.405491187,0.28439729,1.573368211,2.662860062,8.026656267,0.518536955,0.113606216,1.543534838,0.214205985,1.114255399,0.291389767,0.350822268,0.802961971,0.35062724,0.533388291,0.62150124,0.67347211
510,IW.1.6.DM,T104IWA14-20180925,T104,Tucson,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.354404355,0.618537102,1.535457657,0.761862146,0.398428308,0.282782901,1.448057621,3.598001392,11.64583828,10.38934138,1.342455139,0.057254607,6.779286785,0.086363959,1.904599345,0.831744738,1.176589249,5.062151559,0.347417272,1.053393264,1.059078324,1.556878342
511,IW.1.3.DM,T123IWA13-20180703,T123,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,91.25,0.2262272,0.460047949,1.701090115,0.713829898,3.162737532,1.240394106,2.823524921,6.962291387,2.272528111,4.196193488,1.549314346,0.085819043,19.7776901,1.296530408,0.692043862,0.983393946,0.802315274,8.805841047,0.344948066,1.390561474,1.138648104,1.429169308
512,"IW.3.4,5,6.DM",G412IWA32-20200218,G412,Globe/Miami,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,12.76,0.730354158,1.030765048,0.470038058,0.176742037,0.291159148,0.245479625,1.083742818,0.786251307,1.364425237,1.017087392,1.514498293,0.182885548,1.241778888,0.389465428,2.010222645,0.745034884,0.96933718,2.495792992,0.344948066,0.69073576,0.665002539,0.818723207
513,IW.1.3.DM,T115IWA12-20180306,T115,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,73.02,0.180068818,0.422572681,1.824195321,0.303996304,0.992097839,0.456543969,1.760230081,3.421996513,7.320393869,9.661116514,1.840991383,0.128820008,12.73671793,1.070835193,1.130028479,0.232032592,0.803840589,9.062105506,0.342478861,1.161619487,1.059080011,1.384611737
514,IW.2.5.DM,G407IWA23-20190730,G407,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,128.3,0.578988259,0.687046576,7.322894509,2.8860935,15.57956846,1.129928274,4.135603491,5.11856814,4.151785428,0.666083008,5.392784336,0.262897975,4.624471263,0.192785387,1.891924549,2.050520585,0.828054952,2.81705206,0.339762734,1.730915245,1.661339505,2.034536773
515,IW.1.2.DM,G409IWA12-20180227,G409,Globe/Miami,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,46.25,0.182953717,0.883401365,0.957982328,0.269687555,0.15082952,0.346318804,0.816726309,1.192505193,2.767856952,5.166350833,1.423939518,0.03493114,1.601596281,0.126069959,3.120816437,0.901987163,1.457056399,5.760379361,0.339515813,0.728721448,0.710633533,0.997638505
